paper,idstudy,pub_year,pub_year_dif,published,top,cite_google,lnycite,idcoeff,frisch,se,ftest,no_obs,est_per_study,byproduct,start,end,timespan,ln_timespan,daily,monthly,quarterly,annual,biannual,female,male,malefemale,married,single,wealth,industry,indivlab,usa,pooled_crosec,panel,macro,micro,quasi_exp,empr,ols,probit,nonpar_sim,2sls_iv,quantile,prime,nearretirement,ratio_wage,margin,source_member,tstat,lnpubyear,ols_mle,other,source_study_id
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,1,2.401,0.548,,3327.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,1,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,2,1.919,0.371,,4901.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,1,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,3,1.226,0.166,,122170.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,4,0.004,1.285,,1938.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,5,0.347,0.874,,2616.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,6,2.092,0.478,,3327.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,1,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,7,2.106,0.407,,4901.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,1,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,8,1.226,0.166,,122170.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,9,0.002,0.617,,1938.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,10,0.22,0.556,,2616.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,11,2.789,0.637,,3327.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,1,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,12,2.503,0.484,,4901.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,1,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,13,0.002,0.823,,1938.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,14,0.278,0.701,,2616.0,20,0,1986,2007,22,3.091042453358316,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,15,1.186,0.234,,17427.0,20,0,2001,2005,5,1.6094379124341003,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,16,1.338,0.218,,24063.0,20,0,2001,2005,5,1.6094379124341003,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,17,2.024,0.462,,3327.0,20,0,2001,2005,5,1.6094379124341003,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,1,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,18,2.086,0.403,,4901.0,20,0,2001,2005,5,1.6094379124341003,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,1,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,19,1.147,0.226,,17427.0,20,0,2001,2005,5,1.6094379124341003,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
French & Stafford (2017),27,2017.0,33.0,0,0,6,-0.15415067982725836,20,1.325,0.216,,24063.0,20,0,2001,2005,5,1.6094379124341003,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,27
Gine et al. (2017),28,2017.0,33.0,1,0,29,1.421385680931161,1,0.832,0.139,,265565.0,8,0,2001,2007,7,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,28
Gine et al. (2017),28,2017.0,33.0,1,0,29,1.421385680931161,2,0.85,0.134,,257258.0,8,0,2001,2007,7,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,28
Gine et al. (2017),28,2017.0,33.0,1,0,29,1.421385680931161,3,0.861,0.128,,239248.0,8,0,2001,2007,7,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,28
Gine et al. (2017),28,2017.0,33.0,1,0,29,1.421385680931161,4,1.708,0.227,,199355.0,8,0,2001,2007,7,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,28
Gine et al. (2017),28,2017.0,33.0,1,0,29,1.421385680931161,5,0.872,0.104,,265565.0,8,0,2001,2007,7,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,28
Gine et al. (2017),28,2017.0,33.0,1,0,29,1.421385680931161,6,0.855,0.125,,257258.0,8,0,2001,2007,7,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,28
Gine et al. (2017),28,2017.0,33.0,1,0,29,1.421385680931161,7,0.795,0.129,,239248.0,8,0,2001,2007,7,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,28
Gine et al. (2017),28,2017.0,33.0,1,0,29,1.421385680931161,8,1.286,0.229,,199355.0,8,0,2001,2007,7,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,28
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,1,1.053333,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,1,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,2,0.64666,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,1,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,3,0.62333,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,1,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,4,0.47,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,1,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,5,0.49,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,1,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,6,0.53,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,1,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,7,2.33,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,1.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,8,1.04,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,1.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,9,0.42,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,1.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,10,0.15,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,1.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,11,0.67,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,12,0.74,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,29
Attanasio et al. (2018),29,2018.0,34.0,1,1,73,2.498699971920336,13,0.85,,,,13,1,1980,2012,33,3.4965075614664802,0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,29
Beffy et al. (2019),30,2019.0,35.0,1,0,52,2.341805806147327,1,0.25,,,63450.0,2,1,1997,2002,6,1.791759469228055,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,30
Beffy et al. (2019),30,2019.0,35.0,1,0,52,2.341805806147327,2,0.27,,,63450.0,2,1,1997,2002,6,1.791759469228055,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,30
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,1,0.04,0.03,,4040.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,2,0.04,0.06,,1334.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,3,0.05,0.04,,2706.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,4,0.0,0.04,,1352.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,5,0.01,0.04,,2566.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,6,0.12,0.07,,1474.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,7,-0.01,0.06,,1186.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,8,0.06,0.04,,2860.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,9,0.12,0.03,,4040.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,10,0.2,0.07,,1334.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,11,0.08,0.04,,2706.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,12,-0.05,0.04,,1352.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,13,0.09,0.05,,2566.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,14,0.14,0.04,,1474.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,15,0.13,0.07,,1186.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,16,0.12,0.04,,2860.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,17,0.09,0.06,,4040.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,18,0.05,0.11,,1334.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,19,0.11,0.07,,2706.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,20,-0.01,0.07,,1352.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,21,0.05,0.07,,2566.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,22,0.2,0.11,,1474.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,23,0.02,0.1,,1186.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,24,0.11,0.07,,2860.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,25,0.18,0.04,,4040.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,26,0.32,0.1,,1334.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,27,0.12,0.05,,2706.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,28,-0.05,0.06,,1352.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,29,0.15,0.06,,2566.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,30,0.2,0.06,,1474.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,31,0.2,0.1,,1186.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,32,0.17,0.05,,2860.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,33,0.06,0.06,,4040.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,34,0.06,0.11,,1334.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,35,0.07,0.06,,2706.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,36,0.0,0.07,,1352.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,37,0.02,0.06,,2566.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,38,0.23,0.11,,1474.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,39,0.0,0.1,,1186.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,40,0.1,0.07,,2860.0,48,0,2017,2017,1,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,41,0.16,0.04,,4040.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,42,0.31,0.01,,1334.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,43,0.11,0.05,,2706.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,44,-0.06,0.05,,1352.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,45,0.13,0.06,,2566.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
Caldwell (2019),31,2019.0,35.0,0,0,2,-0.916290731874155,46,0.19,0.06,,1474.0,48,0,2017,2017,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,31
