idstudy,study,local,cs,aggr,idcoeff,table,forw,horiz,aux,more,comb,lag,square,orige,origse,t,lin,loglog,diff,ldiff,mean1,mean2,e,se,country,amad,balan,nobs,start,end,bothbf,bothvh,yearfe,sectfe,tgap,rd,scomp,cycl,allfirm,green,ma,nat,serv,auto,food,electro,text,empl,asset,translog,output,va,lp,pols,rand,gmm,ols,op,realpart,forpart,nace,io,check,comment,idcountry,dist,sim,gap,open,human,findev,incent,gp00,gp95,JCRimp,eigen,SJRimp,repimp,JCRcit,scocit,schcit,repcit,pub,native,citeaut,affusa,affacad,affinter,pubdate,idauthor,last,eb,seb,ef,sef,eh,seh
11,Girma and Wakelin (2007),1,0,0,41,8,1,0,1,0,0,1,0,0.275,0.18835616438356168,1.46,0,0,0,0,,,0.275,0.18835616438356168,United Kingdom,0,0,500,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,42,8,1,0,0,0,1,1,0,0.553,0.26171109480756566,2.1130170289747063,0,0,0,0,,,0.553,0.26171109480756566,United Kingdom,0,0,500,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,43,8,0,1,0,1,0,1,0,-0.004,0.04,-0.1,0,0,0,0,,,-0.004,0.04,United Kingdom,0,0,1515,1980,1992,0,1,1,1,0,0,0,0,0,0,0,USA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",144,6655.415,2.0,10092.104136164297,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,44,8,0,1,0,1,0,1,0,0.187,0.09492385786802031,1.97,0,0,0,0,,,0.187,0.09492385786802031,United Kingdom,0,0,1515,1980,1992,0,1,1,1,0,0,0,0,0,0,0,Japan,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",145,9431.94,0.0,12172.282275491303,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,45,8,0,1,0,1,0,1,0,0.135,0.05172413793103449,2.61,0,0,0,0,,,0.135,0.05172413793103449,United Kingdom,0,0,1515,1980,1992,0,1,1,1,0,0,0,0,0,0,0,other,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",146,3164.6811088232275,0.42745978055018186,337.6235082458337,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,46,8,1,0,0,1,0,1,0,0.234,0.08327402135231317,2.81,0,0,0,0,,,0.234,0.08327402135231317,United Kingdom,0,0,1515,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,47,8,1,0,1,0,0,1,0,0.234,0.08327402135231317,2.81,0,0,0,0,,,0.234,0.08327402135231317,United Kingdom,0,0,1515,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,48,8,1,0,1,0,0,1,0,-0.076,0.11176470588235293,-0.68,0,0,0,0,,,-0.076,0.11176470588235293,United Kingdom,0,0,1515,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,49,8,1,0,0,0,1,1,0,0.15800000000000003,0.13937687079696676,1.1336170707273374,0,0,0,0,,,0.15800000000000003,0.13937687079696676,United Kingdom,0,0,1515,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,50,8,0,1,0,1,0,1,0,-0.036,0.05373134328358208,-0.67,0,0,0,0,,,-0.036,0.05373134328358208,United Kingdom,0,0,753,1980,1992,0,1,1,1,0,0,0,0,0,0,0,USA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",144,6655.415,2.0,10092.104136164297,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,51,8,0,1,0,1,0,1,0,0.083,0.28620689655172415,0.29,0,0,0,0,,,0.083,0.28620689655172415,United Kingdom,0,0,753,1980,1992,0,1,1,1,0,0,0,0,0,0,0,Japan,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",145,9431.94,0.0,12172.282275491303,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,52,8,0,1,0,1,0,1,0,-0.021,0.08076923076923077,-0.26,0,0,0,0,,,-0.021,0.08076923076923077,United Kingdom,0,0,753,1980,1992,0,1,1,1,0,0,0,0,0,0,0,other,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",146,3164.6811088232275,0.42745978055018186,337.6235082458337,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,53,8,1,0,0,1,0,1,0,0.526,0.11535087719298247,4.56,0,0,0,0,,,0.526,0.11535087719298247,United Kingdom,0,0,753,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,54,8,1,0,1,0,0,1,0,0.526,0.11535087719298247,4.56,0,0,0,0,,,0.526,0.11535087719298247,United Kingdom,0,0,753,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,55,8,1,0,1,0,0,1,0,-0.085,0.0923913043478261,-0.92,0,0,0,0,,,-0.085,0.0923913043478261,United Kingdom,0,0,753,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,56,8,1,0,0,0,1,1,0,0.441,0.14779031764051104,2.9839573189950084,0,0,0,0,,,0.441,0.14779031764051104,United Kingdom,0,0,753,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,57,8,0,1,0,1,0,1,0,-0.001,0.03333333333333333,-0.03,0,0,0,0,,,-0.001,0.03333333333333333,United Kingdom,0,0,4210,1980,1992,0,1,1,1,0,0,0,0,0,0,0,USA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",144,6655.415,2.0,10092.104136164297,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,58,8,0,1,0,1,0,1,0,0.259,0.04923954372623574,5.26,0,0,0,0,,,0.259,0.04923954372623574,United Kingdom,0,0,4210,1980,1992,0,1,1,1,0,0,0,0,0,0,0,Japan,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",145,9431.94,0.0,12172.282275491303,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,59,8,0,1,0,1,0,1,0,0.094,0.03154362416107383,2.98,0,0,0,0,,,0.094,0.03154362416107383,United Kingdom,0,0,4210,1980,1992,0,1,1,1,0,0,0,0,0,0,0,other,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",146,3164.6811088232275,0.42745978055018186,337.6235082458337,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,60,8,1,0,0,1,0,1,0,0.274,0.04412238325281804,6.21,0,0,0,0,,,0.274,0.04412238325281804,United Kingdom,0,0,4210,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,61,8,1,0,1,0,0,1,0,0.274,0.04412238325281804,6.21,0,0,0,0,,,0.274,0.04412238325281804,United Kingdom,0,0,4210,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,62,8,1,0,1,0,0,1,0,0.01,0.037037037037037035,0.27,0,0,0,0,,,0.01,0.037037037037037035,United Kingdom,0,0,4210,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,0,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
11,Girma and Wakelin (2007),1,0,0,63,8,1,0,0,0,1,1,0,0.28400000000000003,0.05760665600771677,4.929985867639261,0,0,0,0,,,0.28400000000000003,0.05760665600771677,United Kingdom,0,0,4210,1980,1992,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,2.0,0,ok,"regional definition of vertical spillovers, backward and forward not discriminated",133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,1.216,0.00393,1.33,0.18,3,6,15,0,1,1,384,0,1,0,2007.375,38,1,0.28,0.0245183887915937,0.28,0.0245183887915937,0.099,0.02234762979683973
12,Girma et al. (2008),0,0,0,1,2,0,1,1,0,0,0,0,-0.038,0.03304347826086957,-1.15,0,0,0,0,,-1.18,-3.8,3.3043478260869565,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,2,2,0,1,1,0,0,0,0,-0.066,0.14042553191489363,-0.47,0,0,0,0,,-1.18,-6.6000000000000005,14.042553191489363,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,3,2,0,1,0,0,1,0,0,0.039880000000000006,0.16896469029500358,0.23602564494612216,0,0,0,0,,-1.18,3.9880000000000004,16.896469029500356,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,4,2,0,1,1,0,0,0,0,0.073,0.01989100817438692,3.67,0,0,0,0,,-1.18,7.3,1.9891008174386922,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,5,2,0,1,1,0,0,0,0,0.064,0.02723404255319149,2.35,0,0,0,0,,-1.18,6.4,2.723404255319149,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,6,2,0,1,0,0,1,0,0,-0.0025200000000000083,0.037793989497503344,-0.0666772688860084,0,0,0,0,,-1.18,-0.25200000000000083,3.779398949750335,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,7,2,1,0,1,0,0,0,0,-0.063,0.0863013698630137,-0.73,0,0,0,0,,-1.18,-6.3,8.63013698630137,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,8,2,1,0,1,0,0,0,0,0.144,0.2117647058823529,0.68,0,0,0,0,,-1.18,14.399999999999999,21.17647058823529,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,9,2,1,0,0,0,1,0,0,-0.23292,0.2643654984139408,-0.88105294146703,0,0,0,0,,-1.18,-23.291999999999998,26.43654984139408,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,10,2,0,0,1,0,0,0,0,0.059,0.0077529566360052555,7.61,0,0,0,0,,-1.18,5.8999999999999995,0.7752956636005255,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,11,2,0,0,1,0,0,0,0,0.053,0.010114503816793892,5.24,0,0,0,0,,-1.18,5.3,1.0114503816793892,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,12,2,0,0,0,0,1,0,0,-0.0035400000000000015,0.014232192200044092,-0.24873188544973657,0,0,0,0,,-1.18,-0.35400000000000015,1.4232192200044091,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,13,2,0,0,1,0,0,0,0,-0.015,0.00646551724137931,-2.32,0,0,0,0,,-1.18,-1.5,0.646551724137931,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,14,2,0,0,1,0,0,0,0,-0.018,0.007860262008733623,-2.29,0,0,0,0,,-1.18,-1.7999999999999998,0.7860262008733624,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
12,Girma et al. (2008),0,0,0,15,2,0,0,0,0,1,0,0,0.006239999999999999,0.011306217905191,0.5519086977029729,0,0,0,0,,-1.18,0.6239999999999999,1.1306217905190998,United Kingdom,0,0,22726,1992,1999,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.0,0,ok,,133,5039.529454176724,1.1459536715408578,5356.402012408735,54.6035766601563,59.6736725076873,121.363220820535,7.6610169491525415,4.541666666666666,4.541666666666666,0.55,0.00495,0.56,0.169,5,6,23,8,1,1,780,0,0,0,2008.125,38,0,1.608,0.7115044247787612,-3.432,2.723809523809524,2.428,0.7357575757575758
