premium_w;se_premium_w;interviewer_rated_beauty;photo_rated_beauty;software_rated_beauty;dummy_beauty;beauty_penalty;number_of_raters;salary;study_outcomes;teaching_research_outcomes;athletic_success;electoral_success;male_subjects;female_subjects;age_subject;high_skilled_workers;prostitutes;other_dressy_occupations;western_culture;panel_data;data_year;ols_method;iv_method;quasi_experimental_method;ageexp_control;education_control;ethnicity_control;cognitive_skill_control;noncognitive_skill_control;physicality_control;published_study;impact_factor;citations
1.571520697600448;.8193383541452937;1;0;0;1;1;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
1.582389252169158;.5089277701533674;0;1;0;0;0;2.484906649788;1;0;0;0;0;0;1;3.931825632724326;0;0;0;1;1;3.13549421592915;1;0;0;1;1;0;1;0;1;0;0;.2006706954621512
1.596611782218327;1.889631770398714;1;0;0;1;0;0;1;0;0;0;0;0;1;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
1.6;.7000000000000001;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;0;0;0;1;0;1;1;6.481;1.909542504884439
1.6;.6;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;0;1;0;1;1;0;1;6.481;1.909542504884439
1.6;.6;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;0;1;0;1;1;0;1;6.481;1.909542504884439
1.6;.4;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.526360524616162;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
1.612868540609491;.609677211243657;0;1;0;0;0;1.386294361119891;0;0;0;0;1;0;0;3.931825632724326;0;0;1;1;1;3.526360524616162;1;0;0;0;0;0;0;0;0;1;1.796;2.114532861491106
1.627522294362637;.9721866278591722;1;0;0;1;1;0;1;0;0;0;0;0;1;3.090132948975475;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
1.668475579674396;.1317217562900839;0;1;0;0;0;3.610917912644224;0;1;0;0;0;0;0;2.998727782533789;0;0;0;1;1;3.83945231259331;0;1;0;0;0;0;0;0;0;1;1.469;0
1.676373801828879;2.406210640514568;1;0;0;1;1;2.302585092994046;1;0;0;0;0;0;1;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
1.684022449550593;1.006671822250551;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
1.689684039065204;5.484201012322004;0;0;0;1;1;2.302585092994046;1;0;0;0;0;1;0;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
1.691420419972184;4.14454382070423;1;0;0;1;1;0;1;0;0;0;0;0;1;3.321432413193293;0;1;0;0;1;3.49650756146648;1;0;0;1;1;0;1;1;1;1;.905;.1670540846631662
1.7;.4;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
1.7;.5;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
1.706877925819229;1.764494058336334;0;1;0;1;1;3.332204510175204;0;1;0;0;0;0;1;3.277144732992177;0;0;0;1;1;3.650658241293739;1;0;0;1;0;1;1;0;0;1;1.324;.6931471805599453
1.714532232524069;.6102871933951444;0;1;0;0;0;1.386294361119891;0;0;0;0;1;0;0;3.931825632724326;0;0;1;1;1;3.526360524616162;1;0;0;0;0;0;0;0;0;1;1.796;2.114532861491106
1.723312626952449;4.335919155043149;1;0;0;1;1;2.302585092994046;1;0;0;0;0;1;0;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
1.723973921298437;2.472731831273335;1;0;0;1;1;2.302585092994046;1;0;0;0;0;0;1;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;1;0;1;1.034;1.170071252650255
1.734336457819437;10.75727676369018;0;1;0;0;0;3.610917912644224;0;1;0;0;0;1;0;2.998727782533789;0;0;0;1;1;3.83945231259331;0;0;1;1;0;0;0;0;0;1;1.469;0
1.736172683817765;1.913023302237762;1;0;0;1;1;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
1.745660236663857;1.067750203208065;1;0;0;1;0;0;1;0;0;0;0;1;0;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
1.774436090225564;23.51963998777097;0;0;0;0;0;1.6094379124341;0;1;0;0;0;1;0;3.044522437723423;0;0;0;0;1;3.688879454113936;1;0;0;0;0;0;1;1;0;1;0;.1541506798272584
1.785094471658503;1.117937951947749;0;0;1;0;0;4.442651256490317;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
1.791864659620823;1.645389861676327;1;0;0;1;0;0;1;0;0;0;0;1;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
1.8;.7000000000000001;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;1;1;0;1;1;0;1;6.481;1.909542504884439
1.800197335964479;10.51578687715836;0;1;0;0;0;3.610917912644224;0;1;0;0;0;1;0;2.998727782533789;0;0;0;1;1;3.83945231259331;0;0;1;0;0;0;0;0;0;1;1.469;0
1.808889569719806;4.190212547578792;1;0;0;1;0;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;0;1;0;1;1;1;1;0;1;1;0;0
1.816297638979369;1.018162976389794;0;1;0;0;0;2.302585092994046;1;0;0;0;0;0;1;3.449987545831587;0;0;0;0;1;3.295836866004329;0;0;0;1;1;1;1;0;0;0;0;0
1.816297638979369;.5090814881948968;0;1;0;0;0;1.386294361119891;0;0;0;0;1;1;0;3.931825632724326;0;0;1;1;1;3.526360524616162;1;0;0;0;0;0;0;0;0;1;1.796;2.114532861491106
1.816297638979369;2.749040036252443;1;0;0;0;0;2.302585092994046;1;0;0;0;0;0;1;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;1;0;0;1;1.034;1.170071252650255
1.82377054661649;3.531859093457248;1;0;0;1;0;0;1;0;0;0;0;0;1;1.945910149055313;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;0;0;1;1;2.518;2.850957789355288
1.831786906045374;4.396288574508897;1;0;0;1;0;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;1;0;1;1;0;0
1.840763739221703;3.547350013103883;1;0;0;1;0;2.302585092994046;1;0;0;0;0;0;1;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;1;0;0;1;1.034;1.170071252650255
1.846847110462679;1.018468471104627;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
1.850239208302442;5.505307365332561;1;0;0;1;0;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;1;2.397895272798371;1;0;0;1;1;0;0;0;0;1;11.49;4.060443010546419
1.854586906994493;1.013097432978149;1;0;0;1;1;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
1.878101601721169;.3592793047197146;0;1;0;1;0;3.13549421592915;1;0;0;0;0;0;1;3.405189402931693;0;0;0;0;1;3.663561646129646;1;0;0;1;1;1;0;0;1;1;1.324;1.430746123690724
1.878101601721169;.3592793047197146;0;1;0;1;0;3.13549421592915;1;0;0;0;0;0;1;3.405189402931693;0;0;0;0;1;3.663561646129646;1;0;0;1;1;1;0;0;1;1;1.324;1.430746123690724
1.889631770398714;1.013097432978149;1;0;0;1;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
1.9;2.2;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;2.890371757896165;1;0;0;1;1;3.597312260588446;1;0;0;0;1;1;0;0;0;1;1.71;1.236762627148927
1.9;.7000000000000001;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;0;1;0;1;0;0;1;6.481;1.909542504884439
1.918164861740812;.6115089891704448;0;1;0;0;0;1.386294361119891;0;0;0;0;1;1;0;3.931825632724326;0;0;1;1;1;3.526360524616162;1;0;0;0;0;0;0;0;0;1;1.796;2.114532861491106
1.938520206022187;.5213252773375594;0;1;0;0;0;1.945910149055313;1;0;0;0;0;1;0;4.091340053201802;1;0;1;1;1;3.650658241293739;1;0;0;1;1;0;0;0;0;1;6.235;1.09861228866811
1.948761292626089;1.158661073949752;1;0;0;1;1;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
1.96386776624684;1.162333232622955;1;0;0;1;0;0;1;0;0;0;0;1;0;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
1.987492782668454;1.110116568247665;1;0;0;1;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
1.999732016141698;1.019997320161417;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
2;.7000000000000001;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;1;1;0;1;0;1;1;6.481;1.909542504884439
2;.7000000000000001;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;1;1;0;1;0;0;1;6.481;1.909542504884439
2;.6;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;1;1;0;1;0;0;1;6.481;1.909542504884439
2;.6;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.47639761422509;1;0;0;1;1;1.6094379124341;1;0;0;0;0;0;1;0;0;1;6.481;1.909542504884439
2.010306867432604;1.900653765572644;1;0;0;1;0;0;0;1;0;0;0;1;0;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
2.020134002675578;1.734342278045485;0;0;0;0;0;2.302585092994046;1;0;0;0;0;1;0;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
2.020134002675578;1.122221474029431;0;1;0;0;0;2.302585092994046;1;0;0;0;0;0;0;3.449987545831587;0;0;0;0;1;3.295836866004329;0;0;0;1;1;1;1;0;0;0;0;0
2.020134002675578;1.122221474029431;0;1;0;0;0;2.302585092994046;1;0;0;0;0;0;0;3.449987545831587;0;0;0;0;1;3.295836866004329;0;0;0;1;1;1;1;0;0;0;0;0
2.037862932975478;4.37339123818333;1;0;0;1;0;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;1;0;1;1;0;0
2.057000817336159;2.399834286892186;1;0;0;1;1;0;0;1;0;0;0;0;1;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
2.057830554888255;.5310730689500753;1;0;0;1;0;1.09861228866811;1;0;0;0;0;0;1;3.676300671907076;0;0;1;0;0;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
2.060050045364537;1.588226860190449;0;0;0;0;0;0;1;0;0;0;0;1;0;3.761502395583788;0;0;0;1;1;3.637586159726386;1;0;0;1;1;0;0;0;0;1;1.287;1.408767216971949
2.071156824319353;2.929442200857966;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.353406717825807;0;0;0;1;1;3.415382016654108;1;0;0;1;1;1;0;0;1;1;4.8;2.397895272798371
2.074177746675997;1.010496850944717;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
2.089853465619418;1.791864659620823;1;0;0;1;1;0;1;0;0;0;0;0;1;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.1;2.1;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;2.890371757896165;1;0;0;1;1;3.597312260588446;1;0;0;0;1;1;0;0;0;1;1.71;1.236762627148927
2.1;.6;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
2.122205163752855;1.838199692947551;0;1;0;0;0;2.484906649788;1;0;0;0;0;0;1;3.931825632724326;0;0;0;1;1;3.091042453358316;0;0;0;1;1;0;1;0;1;0;0;.2006706954621512
2.122205163752855;1.021222051637529;1;0;0;0;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.122205163752855;2.942459447513079;0;1;0;0;0;3.912023005428146;1;0;0;0;0;1;0;3.178053830347946;1;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
2.128815387811106;2.431827056550676;1;0;0;1;1;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;1;1.386294361119891;1;0;0;1;1;1;0;0;1;1;11.49;4.060443010546419
2.136367015699575;1.641301935546817;1;0;0;1;1;0;1;0;0;0;0;0;1;1.945910149055313;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
2.145089806391416;.9878703055749943;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
2.147655703289013;.8313505948215535;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
2.1489;1.3775;1;0;0;0;0;2.302585092994046;0;1;0;0;0;0;1;2.014903020542265;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;2;.3364722366212129
2.152991930282959;1.072930539113951;1;0;0;1;1;0;1;0;0;0;0;1;0;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
2.163062216684186;1.399633952368573;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
2.169678376866312;.3693069577644787;0;1;0;0;0;3.13549421592915;1;0;0;0;0;0;1;3.405189402931693;0;0;0;0;1;3.663561646129646;0;0;1;1;1;1;0;0;1;1;1.324;1.430746123690724
2.2;1.2;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;1;1;0;1;1;0;1;6.481;1.909542504884439
2.2;1;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;0;1;0;1;1;0;1;6.481;1.909542504884439
2.2;1.1;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;0;1;0;1;0;0;1;6.481;1.909542504884439
2.2;5.899999999999999;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
2.2;1.2;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;1;1;0;1;1;0;1;6.481;1.909542504884439
2.214156520303967;1.747862076497198;0;1;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
2.220479676887834;1.896662670323954;1;0;0;1;1;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
2.224378447043818;.5111218922352191;0;1;0;0;0;1.386294361119891;0;0;0;0;1;1;0;3.931825632724326;0;0;1;1;1;3.526360524616162;1;0;0;0;0;0;0;0;0;1;1.796;2.114532861491106
2.224378447043818;.7155706491293068;0;1;0;0;0;1.386294361119891;0;0;0;0;1;1;0;3.931825632724326;0;0;1;1;1;3.526360524616162;1;0;0;0;0;0;0;0;0;1;1.796;2.114532861491106
2.230742612097825;1.401733430680574;1;0;0;1;1;0;1;0;0;0;0;1;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.239568442378054;1.120322949597792;1;0;0;1;0;0;1;0;0;0;0;0;1;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
2.257195966446116;5.051718055321309;1;0;0;1;1;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;1;2.397895272798371;1;0;0;1;1;0;0;0;0;1;11.49;4.060443010546419
2.281640130749163;1.450417946076255;1;0;0;1;0;0;1;0;0;0;0;0;1;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.293014230271669;6.459195014849771;0;0;1;0;0;4.442651256490317;0;0;1;0;0;0;0;4.107096246147264;1;0;0;0;1;3.772760938094638;1;0;0;1;1;1;1;0;0;1;2.731;1.09861228866811
2.3;3.96551724137931;0;1;0;0;0;2.302585092994046;0;0;0;0;0;0;1;3.549042508926137;1;0;0;0;1;3.784189633918261;1;0;0;1;0;0;0;0;0;1;4.011;1.981001468866583
2.3;8.4;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
2.310706689814664;1.9830099517706;1;0;0;1;1;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
2.32;2.088;0;1;0;0;0;1.09861228866811;0;0;0;0;0;1;0;3.761200115693562;1;0;0;1;0;2.302585092994046;1;0;0;1;1;0;0;1;1;1;7.313;1.426185690147193
2.326653954721758;2.046533079094435;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.931825632724326;0;0;0;1;1;3.091042453358316;0;0;0;1;1;0;1;0;1;0;0;.2006706954621512
2.332400279916026;1.524142757172848;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
2.338115181781419;8.672541232964884;0;1;0;0;0;1.6094379124341;0;1;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.449987545831587;0;0;0;1;1;0;1;0;0;1;2.518;1.658228076603532
2.339816422101242;2.921501876699514;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;3.091042453358316;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
2.372565661030153;1.256073506500198;1;0;0;1;1;0;1;0;0;0;0;1;0;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
2.374486469334069;1.210398123403689;0;0;0;0;0;0;1;0;0;0;0;0;0;3.763135451025739;0;0;0;1;1;3.637586159726386;1;0;0;1;1;0;0;0;0;1;1.287;1.408767216971949
2.379877651740125;1.596611782218327;1;0;0;1;0;0;1;0;0;0;0;0;1;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.385;.954;1;0;0;0;0;2.302585092994046;0;1;0;0;0;0;0;2.014903020542265;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;2;.3364722366212129
2.398307688370971;1.607653430707424;0;1;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
2.399999976;3.054545424;0;1;0;0;0;2.772588722239781;1;0;0;0;0;0;0;4.110873864173311;1;0;0;0;0;3.931825632724326;1;0;0;1;1;0;0;0;0;1;1.893;.6931471805599453
2.4;1.2;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;0;1;0;1;0;0;1;6.481;1.909542504884439
2.429031789062153;.6883230936224977;0;1;0;0;0;2.484906649788;1;0;0;0;0;0;1;3.555348061489414;0;0;0;1;1;1.6094379124341;1;0;0;1;1;0;0;0;0;0;0;.2006706954621512
2.429031789062153;.7170032225234351;0;1;0;0;0;1.386294361119891;0;0;0;0;1;0;0;3.931825632724326;0;0;1;1;1;3.526360524616162;1;0;0;0;0;0;0;0;0;1;1.796;2.114532861491106
2.46510747949279;1.110116568247665;1;0;0;1;1;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.481859472480505;1.159835246124403;1;0;0;1;1;0;1;0;0;0;0;1;0;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;0;0;1;1;2.518;2.850957789355288
2.484;3.029268292682927;0;0;1;0;0;4.442651256490317;1;0;0;0;0;0;0;4.06285389513073;1;0;1;1;1;3.749504075930371;1;0;0;1;1;1;0;0;0;1;0;1.09861228866811
2.5;1.2;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;0;0;0;1;0;0;1;6.481;1.909542504884439
2.5;2.1;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;2.890371757896165;1;0;0;1;1;3.597312260588446;1;0;0;0;1;0;0;0;0;1;1.71;1.236762627148927
2.504177886988389;1.39960633817787;1;0;0;1;1;1.386294361119891;1;0;0;0;0;0;0;2.772588722239781;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
2.521658662361119;7.244290324184306;1;0;0;1;0;0;1;0;0;0;0;1;0;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
2.526008864007464;.9993002099370188;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
2.554084291235177;.2633879016949362;0;1;0;1;0;3.13549421592915;0;0;0;0;0;0;1;3.405189402931693;0;0;0;0;1;3.663561646129646;1;0;0;1;1;1;0;0;1;1;1.324;1.430746123690724
2.587919894806423;16.60869164054755;0;1;0;0;0;3.749504075930371;1;0;0;0;0;1;0;3.173878458937465;0;0;0;0;1;3.737669618283368;1;0;0;1;0;0;0;0;1;1;0;.2876820724517808
2.6;1.2;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;0;0;0;1;0;0;1;6.481;1.909542504884439
2.603309236962459;.8105661429720036;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
2.603900254612901;2.367463813155061;1;0;0;1;1;1.386294361119891;1;0;0;0;0;0;0;2.772588722239781;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;1;1;1;1;6.604;.7884573603642703
2.613570080919803;.7890983539222733;0;1;0;0;0;2.484906649788;1;0;0;0;0;0;1;3.555348061489414;0;0;0;1;1;1.6094379124341;1;0;0;1;1;0;1;0;0;0;0;.2006706954621512
2.614243222315647;1.121591005076035;1;0;0;1;0;0;1;0;0;0;0;0;1;3.090132948975475;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
2.625884448176774;.9161713913863778;1;0;0;1;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.627601393585799;6.82519073818733;0;1;0;0;0;2.397895272798371;1;0;0;0;0;0;0;3.963284399306881;1;0;1;1;1;3.688879454113936;1;0;0;1;0;0;1;1;0;0;0;0
2.634094847344204;1.847413707252195;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.931825632724326;1;0;0;1;1;3.091042453358316;0;0;0;1;1;0;1;0;1;0;0;.2006706954621512
2.634094847344204;3.18165694026767;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.931825632724326;0;0;0;1;1;3.091042453358316;0;0;0;1;1;0;1;0;1;0;0;.2006706954621512
2.634094847344204;1.026340948473442;1;0;0;0;0;0;1;0;0;0;0;1;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.641471904525112;1.320735952262556;0;1;0;0;0;1.791759469228055;0;0;1;0;0;0;1;3.86702563949741;1;0;0;1;1;3.433987204485146;1;0;0;1;1;0;0;0;0;1;2.083;3.23649742621802
2.66988476503143;.4911132677944468;0;1;0;1;0;3.13549421592915;1;0;0;0;0;1;0;3.499533282383017;0;0;0;0;1;3.663561646129646;1;0;0;1;1;1;0;0;1;1;1.324;1.430746123690724
2.675156697105607;1.158661073949752;1;0;0;1;0;0;1;0;0;0;0;1;0;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.685424726168217;.9118465715683739;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.931825632724326;0;0;0;1;1;3.13549421592915;1;0;0;1;1;0;1;0;1;0;0;.2006706954621512
2.689844027387878;3.832067232707858;1;0;0;1;0;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;0;1.945910149055313;1;0;0;1;1;1;0;0;0;1;11.49;4.060443010546419
2.697302697302697;1.132201132201132;0;0;0;0;0;0;1;0;0;0;0;0;1;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;0;0;1;0;1;0;1;2.774;1.178654996341646
2.7;1.1;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;0;1;0;1;1;0;1;6.481;1.909542504884439
