idstudy,idcountry,study,pcc,se_pcc,tstat,estimate,se_estimate,education_choice,education_attainment,education_test,employment_continuous,employment_dummy,employment_categorical,longitudinal_data,crosssectional_data,secondary_education,tertiary_education,male_students,female_students,mixed_gender_students,europe,germany,usa,other_countries,data_year,sample_size,ols_method,matching_method,did_method,panel_method,iv_method,dynamic_model,number_of_variables,ability_control,motivation_control,parental_education_control,age_control,ethnicity_control,publication_year,citations,published_study,impact_factor,low_intensity_employment,medium_intensity_employment,high_intensity_employment,oncampus_employment,parttime_students,twoyear_college,undergraduate_students,minority_students,caucasian_students,homogeneous_subsample,endogeneity_control,selfreported_education,sample_size_full,country,pub_year,mid_year
23,1,Ehrenberg & Sherman (1987),-0.13399386637597582,0.04620478150895719,-2.9,-0.012,0.004137931034482759,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,2.0149030205422647,6.144185634125646,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,2.2018435231925224,2.528602921523701,1.0,3.698,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,466,USA,1987.0416666666667,1973.5
23,1,Ehrenberg & Sherman (1987),-0.08824237805002756,0.046443356868435565,-1.9,-0.011,0.005789473684210527,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,1.9459101490553132,6.144185634125646,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,2.2018435231925224,2.528602921523701,1.0,3.698,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,466,USA,1987.0416666666667,1973.0
23,1,Ehrenberg & Sherman (1987),-0.06446002863479547,0.02302143879814124,-2.8,-0.009,0.0032142857142857142,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,1.8718021769015913,7.541683099882111,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,2.2018435231925224,2.528602921523701,1.0,3.698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1885,USA,1987.0416666666667,1972.5
23,1,Ehrenberg & Sherman (1987),-0.09179731542676495,0.025499254285212485,-3.6,-0.011,0.0030555555555555553,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,2.0149030205422647,7.333676395657684,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,1.0,2.2018435231925224,2.528602921523701,1.0,3.698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1531,USA,1987.0416666666667,1973.5
24,1,Gleason (1993),0.07024328863543296,0.015657282657669025,4.486301369863014,0.0655,0.0146,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,2.772588722239781,8.31090675716845,1.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.0,1.0,0.0,0.0,0.0,2.7108241279849405,1.3741361566400838,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4068,USA,1993.0416666666667,1982.0
24,1,Gleason (1993),-0.009044813461708823,0.015695411595318252,-0.576271186440678,-0.0068,0.0118,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,2.772588722239781,8.31090675716845,1.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.0,1.0,0.0,0.0,0.0,2.7108241279849405,1.3832686402033563,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4068,USA,1993.0416666666667,1982.0
24,1,Gleason (1993),-0.056252591162450606,0.0156712000327825,-3.58955223880597,-0.0481,0.0134,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,2.772588722239781,8.31090675716845,1.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.0,1.0,0.0,0.0,0.0,2.7108241279849405,1.3923184757232743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4068,USA,1993.0416666666667,1982.0
24,1,Gleason (1993),-0.0667594582786734,0.015661037301675094,-4.262773722627737,-0.0584,0.0137,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,2.772588722239781,8.31090675716845,1.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.0,1.0,0.0,0.0,0.0,2.7108241279849405,1.4012871457060347,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4068,USA,1993.0416666666667,1982.0
25,1,Hawkins et al. (2005),-0.19203839518727855,0.06601526132254334,-2.909,-0.2,0.06875214850464077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.332204510175204,5.488937726156687,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.0,0.0,1.0,1.0,3.2973788863561473,1.7081453291869262,1.0,0.845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,242,USA,2005.0416666666667,1994.0
26,7,Holford (2020),-0.01358690635750947,0.01358690635750947,-1.0,-0.003,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,3.7013019741124933,8.602636673233706,1.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5446,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),-0.010451860319198373,0.013587418414957884,-0.7692307692307693,-0.01,0.013,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,3.7013019741124933,8.602636673233706,0.0,0.0,0.0,0.0,1.0,0.0,3.367295829986474,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5446,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),-0.018296148305776156,0.013722111229332116,-1.3333333333333333,-0.004,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,3.7013019741124933,8.582793648500186,1.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5339,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),-0.017980800355407056,0.013722189744915911,-1.3103448275862069,-0.038,0.029,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,3.7013019741124933,8.582793648500186,0.0,0.0,0.0,0.0,1.0,0.0,3.367295829986474,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5339,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),0.01358690635750947,0.01358690635750947,1.0,0.004,0.004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,3.7013019741124933,8.602636673233706,1.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5446,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),0.012737867084607868,0.013587058223581725,0.9375,0.015,0.016,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,3.7013019741124933,8.602636673233706,0.0,0.0,0.0,0.0,1.0,0.0,3.367295829986474,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5446,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),-0.006862042704587176,0.013724085409174353,-0.5,-0.002,0.004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,3.7013019741124933,8.582793648500186,1.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5339,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),0.003558157467098423,0.013724321658808204,0.25925925925925924,0.007,0.027,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,3.7013019741124933,8.582793648500186,0.0,0.0,0.0,0.0,1.0,0.0,3.367295829986474,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5339,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),-0.03244672392117616,0.01390573882336121,-2.3333333333333335,-0.014,0.006,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,3.7013019741124933,8.555836815008442,0.0,0.0,0.0,0.0,1.0,0.0,3.4011973816621555,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5197,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),0.022092362407537324,0.014058776077523752,1.5714285714285714,0.011,0.007,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,3.7013019741124933,8.534640105019959,0.0,0.0,0.0,0.0,1.0,0.0,3.4011973816621555,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,5088,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),-0.017280584840185464,0.015360519857942633,-1.125,-0.009,0.008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,3.7013019741124933,8.358900612421644,0.0,0.0,0.0,0.0,1.0,0.0,3.4011973816621555,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,4268,United Kingdom,2020.0416666666667,2006.5
26,7,Holford (2020),0.020778808919689404,0.015111861032501384,1.375,0.011,0.008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,3.7013019741124933,8.391176350832751,0.0,0.0,0.0,0.0,1.0,0.0,3.4011973816621555,1.0,1.0,1.0,0.0,0.0,3.738661190005665,0.538996500732817,1.0,1.335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,4408,United Kingdom,2020.0416666666667,2006.5
27,14,Hovdhaugen (2015),0.003621539659297113,0.008866528131382586,0.4084507042253522,0.029,0.071,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,3.6506582412937387,9.451402423792738,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,3.612043405165961,2.6369228570866396,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12726,Norway,2015.0416666666667,2004.5
27,14,Hovdhaugen (2015),-0.003688474800263441,0.008866525962171735,-0.416,-0.052,0.125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,3.6506582412937387,9.451402423792738,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,3.612043405165961,2.6496618828640695,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12726,Norway,2015.0416666666667,2004.5
27,14,Hovdhaugen (2015),-0.07131067570488824,0.00884401330543653,-8.063157894736841,-0.766,0.095,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,3.6506582412937387,9.451402423792738,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,3.612043405165961,2.6622406650709296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12726,Norway,2015.0416666666667,2004.5
27,14,Hovdhaugen (2015),-0.01806289040175649,0.009319070844218317,-1.9382716049382716,-0.157,0.081,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,3.6506582412937387,9.352534137679358,1.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,1.0,0.0,1.0,1.0,0.0,3.612043405165961,2.6746631850694866,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11528,Norway,2015.0416666666667,2004.5
27,14,Hovdhaugen (2015),-0.040751969559842435,0.00931284879730597,-4.375886524822695,-0.617,0.141,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,3.6506582412937387,9.352534137679358,1.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,1.0,0.0,1.0,1.0,0.0,3.612043405165961,2.686933277661301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11528,Norway,2015.0416666666667,2004.5
27,14,Hovdhaugen (2015),-0.04688128559784429,0.009310343185512136,-5.035398230088495,-0.569,0.113,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,3.6506582412937387,9.352534137679358,1.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,1.0,0.0,1.0,1.0,0.0,3.612043405165961,2.6990546381936458,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11528,Norway,2015.0416666666667,2004.5
28,1,Hwang (2013),-0.23999428744692253,0.0679677959351239,-3.531,-0.167,0.04729538374398187,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.6888794541139363,5.3706380281276624,1.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,1.0,0.0,0.0,0.0,0.0,3.563646864304111,0.08701137698964008,1.0,0.867,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,215,USA,2013.2916666666667,2006.0
28,1,Hwang (2013),-0.25727850854616463,0.06684294844015709,-3.849,-0.166,0.04312808521693946,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.6888794541139363,5.3706380281276624,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,0.0,0.0,0.0,0.0,3.563646864304111,0.08701137698964008,1.0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,215,USA,2013.2916666666667,2006.0
29,1,Jaquess (1984),-0.03799893633199638,0.047911702331647606,-0.7931034482758621,-0.0023,0.0029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.8903717578961645,6.07993319509559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7986799120726413,-2.5009804746190594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,437,USA,1984.0416666666667,1984.0
29,1,Jaquess (1984),0.0417095362652919,0.04812638799841373,0.8666666666666666,0.0026,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,2.8903717578961645,6.07993319509559,1.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,1.0,0.0,0.0,0.0,1.7986799120726413,-2.5009804746190594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,437,USA,1984.0416666666667,1984.0
30,15,Joensen (2009),0.1836048286500432,0.021349398680237584,8.6,0.301,0.035,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.5263605246161616,7.663407664893479,0.0,0.0,0.0,0.0,1.0,0.0,2.0794415416798357,1.0,0.0,0.0,0.0,0.0,3.4433518214161913,1.2358134101816014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2129,Denmark,2009.2916666666667,2000.0
30,15,Joensen (2009),-0.10321251837338852,0.021602620124662714,-4.777777777777778,-0.215,0.045,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.5263605246161616,7.663407664893479,0.0,0.0,0.0,0.0,1.0,0.0,2.0794415416798357,1.0,0.0,0.0,0.0,0.0,3.4433518214161913,1.2611312181658914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2129,Denmark,2009.2916666666667,2000.0
30,15,Joensen (2009),0.1836048286500432,0.021349398680237584,8.6,0.301,0.035,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.5263605246161616,7.663407664893479,0.0,0.0,0.0,0.0,0.0,1.0,2.0794415416798357,1.0,0.0,0.0,0.0,0.0,3.4433518214161913,1.3099213823353233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2129,Denmark,2009.2916666666667,2000.0
30,15,Joensen (2009),-0.10368742727200339,0.02160154734833404,-4.8,-0.216,0.045,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.5263605246161616,7.663407664893479,0.0,0.0,0.0,0.0,0.0,1.0,2.0794415416798357,1.0,0.0,0.0,0.0,0.0,3.4433518214161913,1.3334518797455173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2129,Denmark,2009.2916666666667,2000.0
30,15,Joensen (2009),0.16166543386624865,0.02143291736863145,7.542857142857143,0.264,0.035,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.5263605246161616,7.663407664893479,0.0,0.0,0.0,0.0,0.0,1.0,2.0794415416798357,1.0,0.0,0.0,0.0,0.0,3.4433518214161913,1.3789142538222747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2129,Denmark,2009.2916666666667,2000.0
30,15,Joensen (2009),-0.07345544632132568,0.021659939299878087,-3.391304347826087,-0.156,0.046,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.5263605246161616,7.663407664893479,0.0,0.0,0.0,0.0,0.0,1.0,2.0794415416798357,1.0,0.0,0.0,0.0,0.0,3.4433518214161913,1.40089316054105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2129,Denmark,2009.2916666666667,2000.0
31,7,Jones & Sloane (2005),0.08295875156869727,0.03882019259180967,2.137,3.223,1.5081890500701918,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.6635616461296463,6.525029657843462,1.0,0.0,0.0,0.0,0.0,0.0,3.091042453358316,1.0,0.0,0.0,1.0,0.0,3.321733210307906,-2.7024791560527595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,682,United Kingdom,2005.7083333333333,2005.0
31,7,Jones & Sloane (2005),0.07450700208346253,0.03884619503830163,1.918,-1.589,-0.8284671532846716,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.6635616461296463,6.525029657843462,1.0,0.0,0.0,0.0,0.0,0.0,3.091042453358316,1.0,0.0,0.0,1.0,0.0,3.321733210307906,-2.7024791560527595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,682,United Kingdom,2005.7083333333333,2005.0
31,7,Jones & Sloane (2005),0.10976857535774807,0.03871907420026387,2.835,-4.131,-1.4571428571428573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,3.6635616461296463,6.525029657843462,1.0,0.0,0.0,0.0,0.0,0.0,3.091042453358316,1.0,0.0,0.0,1.0,0.0,3.321733210307906,-2.7024791560527595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,682,United Kingdom,2005.7083333333333,2005.0
32,1,Kalenkoski & Pabilonia (2010),-0.08418202998994706,0.028060676663315687,-3.0,-0.012,0.004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,7.156176637480615,0.0,0.0,0.0,0.0,1.0,0.0,2.995732273553991,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1282,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),-0.18924236358783023,0.036392762228428896,-5.199999999999999,-0.026,0.005,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,6.618738983517219,0.0,0.0,0.0,0.0,1.0,0.0,2.995732273553991,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,749,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),0.025140869266214234,0.045253564679185614,0.5555555555555556,0.005,0.009,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,6.2324480165505225,0.0,0.0,0.0,0.0,1.0,0.0,2.995732273553991,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,509,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),-0.051924554389227676,0.03708896742087692,-1.4,-0.007,0.005,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,6.61472560020376,0.0,0.0,0.0,0.0,1.0,0.0,2.995732273553991,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,746,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),0.07425316974983949,0.10125432238614475,0.7333333333333333,0.011,0.015,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,4.770684624465665,0.0,0.0,0.0,0.0,1.0,0.0,2.995732273553991,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,118,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),-0.2807193552985895,0.03898879934702632,-7.199999999999999,-0.036,0.005,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,6.440946540632921,0.0,0.0,0.0,0.0,1.0,0.0,2.995732273553991,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,627,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),-0.16059189110329128,0.028339745488816105,-5.666666666666667,-0.017,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,7.1180162044653335,0.0,0.0,0.0,0.0,1.0,0.0,2.995732273553991,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1234,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),-0.1586061952003299,0.04325623505463543,-3.6666666666666665,-0.022,0.006,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,6.295266001439646,0.0,0.0,0.0,0.0,1.0,0.0,2.995732273553991,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,542,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),0.01405109839972998,0.028102196799459956,0.5,0.001,0.002,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,7.156176637480615,0.0,0.0,0.0,0.0,1.0,0.0,2.70805020110221,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1282,USA,2010.2083333333333,2000.0
32,1,Kalenkoski & Pabilonia (2010),0.024616433385183576,0.03692465007777537,0.6666666666666666,0.002,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.5263605246161616,6.618738983517219,0.0,0.0,0.0,0.0,1.0,0.0,2.70805020110221,1.0,0.0,1.0,1.0,1.0,3.472225218239474,2.8769487375640166,1.0,1.84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,749,USA,2010.2083333333333,2000.0
